Country,continent,City,State,Latitude,Longitude,Condition,Min_Temperature,Max_Temperature,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million
Guinea,Africa,Kimbo,Boké,10.40000000,-13.55000000,overcast clouds,33.6,33.6,38572.0,0.0,468.0,0.0,2744.335,33.297
Guinea,Africa,Koundara,Boké,12.48333000,-13.30000000,broken clouds,36.8,36.8,38572.0,0.0,468.0,0.0,2744.335,33.297
Guinea,Africa,Koundara Prefecture,Boké,12.41667000,-13.16667000,broken clouds,36.79,36.79,38572.0,0.0,468.0,0.0,2744.335,33.297
Guinea,Africa,Sanguéya,Boké,10.70000000,-14.36667000,broken clouds,33.1,33.1,38572.0,0.0,468.0,0.0,2744.335,33.297
Guinea,Africa,Gaoual Prefecture,Boké,11.75000000,-13.20000000,few clouds,37.12,37.12,38572.0,0.0,468.0,0.0,2744.335,33.297
Guinea-Bissau,Africa,Bafatá,Bafatá,12.16583000,-14.66167000,broken clouds,36.01,36.01,9614.0,0.0,177.0,0.0,4566.056,84.064
Guinea-Bissau,Africa,Quinhámel,Biombo,11.88694000,-15.85556000,broken clouds,30.14,30.14,9614.0,0.0,177.0,0.0,4566.056,84.064
Guinea-Bissau,Africa,Bolama,Bolama,11.57694000,-15.47611000,scattered clouds,26.06,26.06,9614.0,0.0,177.0,0.0,4566.056,84.064
Guinea-Bissau,Africa,Bubaque,Bolama,11.28333000,-15.83333000,scattered clouds,22.78,22.78,9614.0,0.0,177.0,0.0,4566.056,84.064
Guinea-Bissau,Africa,Cacheu,Cacheu,12.27444000,-16.16528000,broken clouds,36.38,36.38,9614.0,0.0,177.0,0.0,4566.056,84.064
Guinea-Bissau,Africa,Canchungo,Cacheu,12.06722000,-16.03333000,broken clouds,35.13,35.13,9614.0,0.0,177.0,0.0,4566.056,84.064
Guinea-Bissau,Africa,Gabú,Gabú,12.28000000,-14.22222000,broken clouds,36.24,36.24,9614.0,0.0,177.0,0.0,4566.056,84.064
Guinea-Bissau,Africa,Bissorã,Oio,12.22306000,-15.44750000,broken clouds,37.95,37.95,9614.0,0.0,177.0,0.0,4566.056,84.064
Guinea-Bissau,Africa,Farim,Oio,12.48389000,-15.22167000,broken clouds,39.2,39.2,9614.0,0.0,177.0,0.0,4566.056,84.064
Guinea-Bissau,Africa,Contuboel Sector,Bafatá,12.55500000,-14.64100000,broken clouds,38.01,38.01,9614.0,0.0,177.0,0.0,4566.056,84.064
Guyana,South America,Mabaruma,Barima-Waini,8.20000000,-59.78333000,overcast clouds,24.56,24.56,74443.0,4.0,1302.0,0.0,90603.38,1584.643
Guyana,South America,Bartica,Cuyuni-Mazaruni,6.40799000,-58.62192000,overcast clouds,25.83,25.83,74443.0,4.0,1302.0,0.0,90603.38,1584.643
Guyana,South America,Georgetown,Demerara-Mahaica,6.80448000,-58.15527000,light rain,27.72,28.96,74443.0,4.0,1302.0,0.0,90603.38,1584.643
Guyana,South America,Mahaica Village,Demerara-Mahaica,6.68405000,-57.92181000,overcast clouds,27.97,27.97,74443.0,4.0,1302.0,0.0,90603.38,1584.643
Guyana,South America,New Amsterdam,East Berbice-Corentyne,6.24793000,-57.51710000,overcast clouds,25.65,25.65,74443.0,4.0,1302.0,0.0,90603.38,1584.643
Guyana,South America,Skeldon,East Berbice-Corentyne,5.88333000,-57.13333000,overcast clouds,24.92,24.92,74443.0,4.0,1302.0,0.0,90603.38,1584.643
Guyana,South America,Parika,Essequibo Islands-West Demerara,6.83712000,-58.42941000,overcast clouds,24.84,24.84,74443.0,4.0,1302.0,0.0,90603.38,1584.643
Guyana,South America,Vreed-en-Hoop,Essequibo Islands-West Demerara,6.80927000,-58.19798000,scattered clouds,28.01,28.01,74443.0,4.0,1302.0,0.0,90603.38,1584.643
Guyana,South America,Mahaicony Village,Mahaica-Berbice,6.57633000,-57.80486000,overcast clouds,26.32,26.32,74443.0,4.0,1302.0,0.0,90603.38,1584.643
Guyana,South America,Rosignol,Mahaica-Berbice,6.27095000,-57.53697000,overcast clouds,25.2,25.2,74443.0,4.0,1302.0,0.0,90603.38,1584.643
Haiti,North America,Anse Rouge,Artibonite,19.63382000,-73.05530000,clear sky,25.31,25.31,34456.0,0.0,860.0,0.0,2995.235,74.759
Haiti,North America,Désarmes,Artibonite,18.99345000,-72.39058000,clear sky,24.34,24.34,34456.0,0.0,860.0,0.0,2995.235,74.759
Haiti,North America,Dessalines,Artibonite,19.26177000,-72.51611000,clear sky,23.79,23.79,34456.0,0.0,860.0,0.0,2995.235,74.759
Haiti,North America,Ennery,Artibonite,19.48342000,-72.48537000,clear sky,14.01,14.77,34456.0,0.0,860.0,0.0,2995.235,74.759
Haiti,North America,Gonaïves,Artibonite,19.44755000,-72.68928000,clear sky,24.71,24.71,34456.0,0.0,860.0,0.0,2995.235,74.759
Haiti,North America,Grande Saline,Artibonite,19.26513000,-72.76897000,clear sky,25.24,25.24,34456.0,0.0,860.0,0.0,2995.235,74.759
Haiti,North America,Gros Morne,Artibonite,19.67080000,-72.67808000,clear sky,22.85,22.85,34456.0,0.0,860.0,0.0,2995.235,74.759
Haiti,North America,Marmelade,Artibonite,19.51736000,-72.36133000,few clouds,18.29,18.29,34456.0,0.0,860.0,0.0,2995.235,74.759
Haiti,North America,Saint-Marc,Artibonite,19.10819000,-72.69379000,clear sky,25.02,25.02,34456.0,0.0,860.0,0.0,2995.235,74.759
Haiti,North America,Arrondissement de Saint-Marc,Artibonite,19.00000000,-72.50000000,clear sky,20.93,20.93,34456.0,0.0,860.0,0.0,2995.235,74.759
Honduras,North America,Arizona,Atlántida,15.63333000,-87.31667000,scattered clouds,-0.81,0.22,472896.0,1.0,11114.0,0.0,45193.176,1062.13
Honduras,North America,Atenas de San Cristóbal,Atlántida,15.68333000,-87.31667000,broken clouds,23.82,23.82,472896.0,1.0,11114.0,0.0,45193.176,1062.13
Honduras,North America,Corozal,Atlántida,15.80000000,-86.71667000,light rain,24.89,24.89,472896.0,1.0,11114.0,0.0,45193.176,1062.13
Honduras,North America,El Pino,Atlántida,15.70000000,-86.93333000,few clouds,22.93,22.93,472896.0,1.0,11114.0,0.0,45193.176,1062.13
Honduras,North America,El Porvenir,Atlántida,15.75000000,-86.93333000,few clouds,21.58,21.58,472896.0,1.0,11114.0,0.0,45193.176,1062.13
Honduras,North America,El Triunfo de la Cruz,Atlántida,15.76667000,-87.43333000,broken clouds,24.25,24.25,472896.0,1.0,11114.0,0.0,45193.176,1062.13
Honduras,North America,Esparta,Atlántida,15.66291000,-87.25622000,overcast clouds,23.6,23.6,472896.0,1.0,11114.0,0.0,45193.176,1062.13
Honduras,North America,Jutiapa,Atlántida,15.69586000,-86.50414000,broken clouds,20.82,20.82,472896.0,1.0,11114.0,0.0,45193.176,1062.13
Honduras,North America,La Ceiba,Atlántida,15.75971000,-86.78221000,few clouds,22.9,22.9,472896.0,1.0,11114.0,0.0,45193.176,1062.13
Honduras,North America,La Masica,Atlántida,15.59865000,-87.13500000,broken clouds,23.27,23.27,472896.0,1.0,11114.0,0.0,45193.176,1062.13
Hungary,Europe,Ágasegyháza,Bács-Kiskun,46.84025000,19.45208000,broken clouds,13.03,13.03,2230800.0,143.0,49053.0,0.0,230352.08,5065.206
Hungary,Europe,Akasztó,Bács-Kiskun,46.69167000,19.20423000,broken clouds,14.17,14.17,2230800.0,143.0,49053.0,0.0,230352.08,5065.206
Hungary,Europe,Apostag,Bács-Kiskun,46.88208000,18.96210000,broken clouds,13.34,13.34,2230800.0,143.0,49053.0,0.0,230352.08,5065.206
Hungary,Europe,Bácsalmás,Bács-Kiskun,46.12648000,19.33260000,broken clouds,13.76,13.76,2230800.0,143.0,49053.0,0.0,230352.08,5065.206
Hungary,Europe,Bácsbokod,Bács-Kiskun,46.12500000,19.15621000,broken clouds,13.83,13.83,2230800.0,143.0,49053.0,0.0,230352.08,5065.206
Hungary,Europe,Baja,Bács-Kiskun,46.18299000,18.95307000,broken clouds,14.17,14.17,2230800.0,143.0,49053.0,0.0,230352.08,5065.206
Hungary,Europe,Ballószög,Bács-Kiskun,46.86216000,19.57092000,overcast clouds,12.94,13.73,2230800.0,143.0,49053.0,0.0,230352.08,5065.206
Hungary,Europe,Bátya,Bács-Kiskun,46.48800000,18.95419000,broken clouds,14.27,14.27,2230800.0,143.0,49053.0,0.0,230352.08,5065.206
Hungary,Europe,Bácsalmási Járás,Bács-Kiskun,46.10167000,19.33063000,broken clouds,13.8,13.8,2230800.0,143.0,49053.0,0.0,230352.08,5065.206
Hungary,Europe,Bajai Járás,Bács-Kiskun,46.14507000,19.01359000,broken clouds,14.0,14.0,2230800.0,143.0,49053.0,0.0,230352.08,5065.206
Iceland,Europe,Álftanes,Capital,64.10000000,-22.01667000,broken clouds,4.6,5.03,210374.0,27.0,186.0,0.0,553080.2,489.0
Iceland,Europe,Garðabær,Capital,64.08865000,-21.92298000,broken clouds,4.43,4.86,210374.0,27.0,186.0,0.0,553080.2,489.0
Iceland,Europe,Hafnarfjörður,Capital,64.06710000,-21.93774000,broken clouds,4.5,4.93,210374.0,27.0,186.0,0.0,553080.2,489.0
Iceland,Europe,Kópavogur,Capital,64.11234000,-21.91298000,broken clouds,4.41,4.84,210374.0,27.0,186.0,0.0,553080.2,489.0
Iceland,Europe,Mosfellsbaer,Capital,64.15000000,-21.65000000,broken clouds,4.3,4.73,210374.0,27.0,186.0,0.0,553080.2,489.0
Iceland,Europe,Mosfellsbær,Capital,64.16667000,-21.70000000,broken clouds,4.3,4.73,210374.0,27.0,186.0,0.0,553080.2,489.0
Iceland,Europe,Reykjavík,Capital,64.13548000,-21.89541000,broken clouds,4.38,4.81,210374.0,27.0,186.0,0.0,553080.2,489.0
Iceland,Europe,Seltjarnarnes,Capital,64.15309000,-21.99499000,broken clouds,4.6,5.03,210374.0,27.0,186.0,0.0,553080.2,489.0
Iceland,Europe,Kjósarhreppur,Capital,64.30644000,-21.49919000,broken clouds,3.65,4.69,210374.0,27.0,186.0,0.0,553080.2,489.0
Iceland,Europe,Borgarfjarðarhreppur,Eastern,65.43401000,-13.82933000,light snow,0.72,0.72,210374.0,27.0,186.0,0.0,553080.2,489.0
India,Asia,Bamboo Flat,Andaman and Nicobar Islands,11.70000000,92.71667000,scattered clouds,30.05,30.05,45041748.0,313.0,533623.0,0.0,31598.86,374.361
India,Asia,Port Blair,Andaman and Nicobar Islands,11.66613000,92.74635000,scattered clouds,30.02,30.02,45041748.0,313.0,533623.0,0.0,31598.86,374.361
India,Asia,Addanki,Andhra Pradesh,15.81061000,79.97338000,few clouds,30.74,30.74,45041748.0,313.0,533623.0,0.0,31598.86,374.361
India,Asia,Adoni,Andhra Pradesh,15.62788000,77.27495000,overcast clouds,33.5,33.5,45041748.0,313.0,533623.0,0.0,31598.86,374.361
India,Asia,Akividu,Andhra Pradesh,16.58225000,81.38112000,clear sky,30.45,30.45,45041748.0,313.0,533623.0,0.0,31598.86,374.361
India,Asia,Akkarampalle,Andhra Pradesh,13.65000000,79.42000000,scattered clouds,32.59,32.59,45041748.0,313.0,533623.0,0.0,31598.86,374.361
India,Asia,Amalapuram,Andhra Pradesh,16.57868000,82.00609000,clear sky,29.9,29.9,45041748.0,313.0,533623.0,0.0,31598.86,374.361
India,Asia,Nicobar,Andaman and Nicobar Islands,7.03002000,93.79028000,overcast clouds,27.17,27.17,45041748.0,313.0,533623.0,0.0,31598.86,374.361
India,Asia,South Andaman,Andaman and Nicobar Islands,10.75776000,92.52136000,broken clouds,29.08,29.08,45041748.0,313.0,533623.0,0.0,31598.86,374.361
India,Asia,Akasahebpet,Andhra Pradesh,17.50455000,82.56597000,few clouds,30.08,30.08,45041748.0,313.0,533623.0,0.0,31598.86,374.361
Indonesia,Asia,Banda Aceh,Aceh,5.54167000,95.33333000,overcast clouds,28.08,28.08,6829399.0,46.0,162059.0,0.0,24493.01,581.21
Indonesia,Asia,Bireun,Aceh,5.20300000,96.70090000,overcast clouds,26.61,26.61,6829399.0,46.0,162059.0,0.0,24493.01,581.21
Indonesia,Asia,Kabupaten Aceh Barat,Aceh,4.45000000,96.16667000,light rain,25.09,25.09,6829399.0,46.0,162059.0,0.0,24493.01,581.21
Indonesia,Asia,Kabupaten Aceh Barat Daya,Aceh,3.83333000,96.88333000,overcast clouds,23.91,23.91,6829399.0,46.0,162059.0,0.0,24493.01,581.21
Indonesia,Asia,Kabupaten Aceh Besar,Aceh,5.38333000,95.51667000,overcast clouds,25.88,25.88,6829399.0,46.0,162059.0,0.0,24493.01,581.21
Indonesia,Asia,Kabupaten Aceh Jaya,Aceh,4.86000000,95.64000000,overcast clouds,21.06,21.06,6829399.0,46.0,162059.0,0.0,24493.01,581.21
Indonesia,Asia,Kabupaten Aceh Selatan,Aceh,3.16667000,97.41667000,overcast clouds,25.93,25.93,6829399.0,46.0,162059.0,0.0,24493.01,581.21
Indonesia,Asia,Kabupaten Aceh Singkil,Aceh,2.41667000,97.91667000,moderate rain,25.72,25.72,6829399.0,46.0,162059.0,0.0,24493.01,581.21
Indonesia,Asia,Kabupaten Aceh Tamiang,Aceh,4.25000000,97.96667000,overcast clouds,25.28,25.28,6829399.0,46.0,162059.0,0.0,24493.01,581.21
Indonesia,Asia,Kabupaten Aceh Tengah,Aceh,4.51000000,96.85500000,overcast clouds,17.55,17.55,6829399.0,46.0,162059.0,0.0,24493.01,581.21
Iran,Asia,Asara,Alborz,36.03913120,51.19087090,overcast clouds,38.58,38.58,7627863.0,0.0,146837.0,0.0,85204.44,1640.192
Iran,Asia,Charbagh,Alborz,35.84060280,50.83944800,haze,34.99,34.99,7627863.0,0.0,146837.0,0.0,85204.44,1640.192
Iran,Asia,Eshtehard,Alborz,35.72813000,50.41422000,scattered clouds,25.93,25.93,7627863.0,0.0,146837.0,0.0,85204.44,1640.192
Iran,Asia,Fardis,Alborz,35.72318000,50.97865000,scattered clouds,26.68,27.28,7627863.0,0.0,146837.0,0.0,85204.44,1640.192
Iran,Asia,Hashtgerd,Alborz,35.96194400,50.68000000,scattered clouds,26.91,26.91,7627863.0,0.0,146837.0,0.0,85204.44,1640.192
Iran,Asia,Karaj,Alborz,35.83266000,50.99155000,scattered clouds,25.88,25.88,7627863.0,0.0,146837.0,0.0,85204.44,1640.192
Iran,Asia,Garmdareh,Alborz,35.75371760,51.04707220,few clouds,26.0,27.08,7627863.0,0.0,146837.0,0.0,85204.44,1640.192
Iran,Asia,Golsar,Alborz,35.90777800,50.78250000,scattered clouds,26.55,26.55,7627863.0,0.0,146837.0,0.0,85204.44,1640.192
Iran,Asia,Hashtgerd New City,Alborz,35.98327270,50.68520960,scattered clouds,26.65,26.65,7627863.0,0.0,146837.0,0.0,85204.44,1640.192
Iran,Asia,Kamalshahr,Alborz,35.88239360,50.84343850,scattered clouds,26.72,26.72,7627863.0,0.0,146837.0,0.0,85204.44,1640.192
Iraq,Asia,‘Anat al Qadīmah,Al Anbar,34.46934000,41.94223000,clear sky,30.49,30.49,2465545.0,0.0,25375.0,0.0,55945.402,575.781
Iraq,Asia,Al Fallūjah,Al Anbar,33.34913000,43.78599000,scattered clouds,34.08,34.08,2465545.0,0.0,25375.0,0.0,55945.402,575.781
Iraq,Asia,Ar Ruţbah,Al Anbar,33.03718000,40.28586000,clear sky,25.91,25.91,2465545.0,0.0,25375.0,0.0,55945.402,575.781
Iraq,Asia,Ḩadīthah,Al Anbar,34.13661000,42.37727000,few clouds,30.62,30.62,2465545.0,0.0,25375.0,0.0,55945.402,575.781
Iraq,Asia,Hīt,Al Anbar,33.63664000,42.82768000,scattered clouds,32.71,32.71,2465545.0,0.0,25375.0,0.0,55945.402,575.781
Iraq,Asia,Ramadi,Al Anbar,33.42056000,43.30778000,scattered clouds,32.72,32.72,2465545.0,0.0,25375.0,0.0,55945.402,575.781
Iraq,Asia,Rāwah,Al Anbar,34.48229000,41.91898000,clear sky,30.35,30.35,2465545.0,0.0,25375.0,0.0,55945.402,575.781
Iraq,Asia,Ar Rumaythah,Al Muthanna,31.52845000,45.20377000,overcast clouds,36.27,36.27,2465545.0,0.0,25375.0,0.0,55945.402,575.781
Iraq,Asia,‘Anah,Al Anbar,34.36857000,41.98194000,clear sky,30.6,30.6,2465545.0,0.0,25375.0,0.0,55945.402,575.781
Iraq,Asia,Hīt District,Al Anbar,33.73482000,42.68228000,few clouds,32.39,32.39,2465545.0,0.0,25375.0,0.0,55945.402,575.781
Ireland,Europe,Athenry,Connacht,53.29639000,-8.74306000,clear sky,13.04,13.04,1745088.0,761.0,9744.0,9.0,341503.62,1906.844
Ireland,Europe,Ballaghaderreen,Connacht,53.90000000,-8.58333000,clear sky,13.69,14.31,1745088.0,761.0,9744.0,9.0,341503.62,1906.844
Ireland,Europe,Ballina,Connacht,54.11667000,-9.16667000,overcast clouds,19.23,19.23,1745088.0,761.0,9744.0,9.0,341503.62,1906.844
Ireland,Europe,Ballinasloe,Connacht,53.32750000,-8.21944000,clear sky,12.95,12.95,1745088.0,761.0,9744.0,9.0,341503.62,1906.844
Ireland,Europe,Ballinrobe,Connacht,53.63333000,-9.23333000,clear sky,12.88,12.88,1745088.0,761.0,9744.0,9.0,341503.62,1906.844
Ireland,Europe,Ballyhaunis,Connacht,53.76667000,-8.76667000,clear sky,13.67,14.29,1745088.0,761.0,9744.0,9.0,341503.62,1906.844
Ireland,Europe,Ballymote,Connacht,54.08333000,-8.51667000,clear sky,13.6,14.42,1745088.0,761.0,9744.0,9.0,341503.62,1906.844
Ireland,Europe,Bearna,Connacht,53.25194000,-9.14972000,clear sky,12.33,12.33,1745088.0,761.0,9744.0,9.0,341503.62,1906.844
Ireland,Europe,Belmullet,Connacht,54.22500000,-9.99083000,clear sky,12.03,12.03,1745088.0,761.0,9744.0,9.0,341503.62,1906.844
Ireland,Europe,Ballisodare,Connacht,54.21110000,-8.50865000,clear sky,13.86,13.86,1745088.0,761.0,9744.0,9.0,341503.62,1906.844
Israel,Asia,Bet Dagan,Central,32.00191000,34.82977000,clear sky,23.9,24.99,4841558.0,0.0,12707.0,0.0,531855.56,1395.891
Israel,Asia,Bet Yiẕẖaq,Central,32.32751000,34.88878000,clear sky,23.95,23.95,4841558.0,0.0,12707.0,0.0,531855.56,1395.891
Israel,Asia,Bnei Ayish,Central,31.78333000,34.75000000,clear sky,24.84,24.84,4841558.0,0.0,12707.0,0.0,531855.56,1395.891
Israel,Asia,Elyakhin,Central,32.40793000,34.92433000,clear sky,21.62,21.62,4841558.0,0.0,12707.0,0.0,531855.56,1395.891
Israel,Asia,Eṭ Ṭaiyiba,Central,32.26616000,35.00893000,clear sky,23.63,23.63,4841558.0,0.0,12707.0,0.0,531855.56,1395.891
Israel,Asia,Even Yehuda,Central,32.26959000,34.88759000,clear sky,23.86,24.95,4841558.0,0.0,12707.0,0.0,531855.56,1395.891
Israel,Asia,Gan Yavne,Central,31.78737000,34.70659000,clear sky,22.49,22.49,4841558.0,0.0,12707.0,0.0,531855.56,1395.891
Israel,Asia,Ganei Tikva,Central,32.05971000,34.87320000,clear sky,23.66,24.75,4841558.0,0.0,12707.0,0.0,531855.56,1395.891
Israel,Asia,Gedera,Central,31.81456000,34.77998000,clear sky,24.84,24.84,4841558.0,0.0,12707.0,0.0,531855.56,1395.891
Israel,Asia,Hod HaSharon,Central,32.15934000,34.89320000,clear sky,23.91,25.01,4841558.0,0.0,12707.0,0.0,531855.56,1395.891
Italy,Europe,Abbateggio,Abruzzo,42.22421000,14.01001000,overcast clouds,12.54,13.29,26781078.0,6350.0,197307.0,6.0,449202.94,3309.459
Italy,Europe,Acciano,Abruzzo,42.17677000,13.71783000,overcast clouds,13.34,13.34,26781078.0,6350.0,197307.0,6.0,449202.94,3309.459
Italy,Europe,Aielli,Abruzzo,42.08146000,13.59113000,overcast clouds,12.08,12.08,26781078.0,6350.0,197307.0,6.0,449202.94,3309.459
Italy,Europe,Alanno,Abruzzo,42.29552000,13.97084000,overcast clouds,13.5,14.25,26781078.0,6350.0,197307.0,6.0,449202.94,3309.459
Italy,Europe,Alba Adriatica,Abruzzo,42.83176000,13.92590000,overcast clouds,16.02,17.17,26781078.0,6350.0,197307.0,6.0,449202.94,3309.459
Italy,Europe,Alfedena,Abruzzo,41.73545000,14.03500000,overcast clouds,13.25,13.25,26781078.0,6350.0,197307.0,6.0,449202.94,3309.459
Italy,Europe,Altino,Abruzzo,42.09954000,14.33267000,overcast clouds,13.01,13.37,26781078.0,6350.0,197307.0,6.0,449202.94,3309.459
Italy,Europe,Ancarano,Abruzzo,42.83767000,13.74662000,clear sky,17.51,19.83,26781078.0,6350.0,197307.0,6.0,449202.94,3309.459
Italy,Europe,Anversa degli Abruzzi,Abruzzo,41.99478000,13.80379000,overcast clouds,9.69,9.69,26781078.0,6350.0,197307.0,6.0,449202.94,3309.459
Italy,Europe,Archi,Abruzzo,42.09135000,14.38270000,overcast clouds,12.69,13.06,26781078.0,6350.0,197307.0,6.0,449202.94,3309.459
Jamaica,North America,Alley,Clarendon,17.79036000,-77.27085000,overcast clouds,21.97,21.97,157181.0,12.0,3611.0,0.0,55361.973,1271.859
Jamaica,North America,Alston,Clarendon,18.17639000,-77.43468000,clear sky,11.64,12.03,157181.0,12.0,3611.0,0.0,55361.973,1271.859
Jamaica,North America,Ashley,Clarendon,18.01440000,-77.34019000,overcast clouds,-1.34,0.54,157181.0,12.0,3611.0,0.0,55361.973,1271.859
Jamaica,North America,Banks,Clarendon,17.83222000,-77.30731000,clear sky,15.03,17.16,157181.0,12.0,3611.0,0.0,55361.973,1271.859
Jamaica,North America,Brandon Hill,Clarendon,18.15110000,-77.23663000,scattered clouds,21.78,21.78,157181.0,12.0,3611.0,0.0,55361.973,1271.859
Jamaica,North America,Brixton Hill,Clarendon,18.02039000,-77.31744000,scattered clouds,13.3,15.66,157181.0,12.0,3611.0,0.0,55361.973,1271.859
Jamaica,North America,Aenon Town,Clarendon,18.21027000,-77.39851000,few clouds,21.4,21.4,157181.0,12.0,3611.0,0.0,55361.973,1271.859
Jamaica,North America,Beckford Kraal,Clarendon,18.08545000,-77.32399000,few clouds,23.73,23.73,157181.0,12.0,3611.0,0.0,55361.973,1271.859
Jamaica,North America,Bucknor,Clarendon,18.00619000,-77.23749000,few clouds,24.91,24.91,157181.0,12.0,3611.0,0.0,55361.973,1271.859
Jamaica,North America,Bucks Common,Clarendon,17.98228000,-77.23846000,few clouds,25.16,25.16,157181.0,12.0,3611.0,0.0,55361.973,1271.859
Japan,Asia,Chiryū,Aichi,35.00000000,137.03333000,moderate rain,12.92,14.45,33803572.0,0.0,74694.0,0.0,270433.8,597.564
Japan,Asia,Chita,Aichi,35.00267000,136.86420000,few clouds,8.94,8.94,33803572.0,0.0,74694.0,0.0,270433.8,597.564
Japan,Asia,Gamagōri,Aichi,34.83333000,137.23333000,moderate rain,14.3,14.3,33803572.0,0.0,74694.0,0.0,270433.8,597.564
Japan,Asia,Handa,Aichi,34.88333000,136.93333000,heavy intensity rain,12.99,14.52,33803572.0,0.0,74694.0,0.0,270433.8,597.564
Japan,Asia,Aisai-shi,Aichi,35.17234000,136.69478000,overcast clouds,14.02,14.54,33803572.0,0.0,74694.0,0.0,270433.8,597.564
Japan,Asia,Ama-gun,Aichi,35.17174000,136.82308000,moderate rain,14.01,14.53,33803572.0,0.0,74694.0,0.0,270433.8,597.564
Japan,Asia,Anjō-shi,Aichi,34.94341000,137.07165000,moderate rain,12.92,14.45,33803572.0,0.0,74694.0,0.0,270433.8,597.564
Japan,Asia,Chiryū-shi,Aichi,34.99862000,137.05000000,moderate rain,12.9,14.43,33803572.0,0.0,74694.0,0.0,270433.8,597.564
Japan,Asia,Chita-shi,Aichi,34.97048000,136.86490000,heavy intensity rain,12.81,14.34,33803572.0,0.0,74694.0,0.0,270433.8,597.564
Japan,Asia,Gamagōri-shi,Aichi,34.82759000,137.22752000,moderate rain,14.36,14.36,33803572.0,0.0,74694.0,0.0,270433.8,597.564
Jersey,Europe,Vingtaine de la Rocque,Grouville,49.16708180,-2.05058070,clear sky,12.52,12.52,66391.0,0.0,161.0,0.0,641502.3,1555.661
Jersey,Europe,Vingtaine de la Rue,Grouville,49.18661230,-2.05316130,clear sky,12.36,12.36,66391.0,0.0,161.0,0.0,641502.3,1555.661
Jersey,Europe,Vingtaine de Longueville,Grouville,49.19001830,-2.04917800,clear sky,12.36,12.36,66391.0,0.0,161.0,0.0,641502.3,1555.661
Jersey,Europe,Vingtaine des Marais,Grouville,49.18556300,-2.05042200,clear sky,12.36,12.36,66391.0,0.0,161.0,0.0,641502.3,1555.661
Jersey,Europe,Vingtaine de la Moye,St Brelade,49.18445480,-2.23950470,clear sky,12.37,12.37,66391.0,0.0,161.0,0.0,641502.3,1555.661
Jersey,Europe,Vingtaine de Noirmont,St Brelade,49.17269850,-2.22550510,clear sky,12.52,12.52,66391.0,0.0,161.0,0.0,641502.3,1555.661
Jersey,Europe,Vingtaine des Quennevais,St Brelade,49.19704320,-2.21618080,clear sky,12.31,12.31,66391.0,0.0,161.0,0.0,641502.3,1555.661
Jersey,Europe,Vingtaine du Coin,St Brelade,49.18753960,-2.18473710,clear sky,12.16,12.16,66391.0,0.0,161.0,0.0,641502.3,1555.661
Jersey,Europe,Grande Vingtaine,St Clement,49.17207130,-2.06199370,clear sky,12.42,12.42,66391.0,0.0,161.0,0.0,641502.3,1555.661
Jersey,Europe,Vingtaine de Samarès,St Clement,49.16497580,-2.09880290,clear sky,12.52,12.52,66391.0,0.0,161.0,0.0,641502.3,1555.661
Jordan,Asia,‘Ajlūn,Ajloun,32.33326000,35.75279000,clear sky,17.6,17.6,1746997.0,0.0,14122.0,0.0,155202.16,1254.59
